transaction_id,customer_id,timestamp,transaction_amount,merchant_category,transaction_country,transaction_description,is_fraud,description_length,transaction_frequency,consistency_score,entity_has_payment_instruments,entity_has_gift_cards,entity_has_crypto,entity_has_subscriptions,entity_has_refunds,entity_has_P2P,entity_has_digital_goods
TX000168,CUST0088,2025-01-17 00:03:00,40.0,Subscriptions,CA,Monthly streaming subscription,0,30,11,10,0,0,0,1,0,0,1
TX000169,CUST0012,2025-01-17 01:17:00,16.0,Restaurants,CA,Coffee shop purchase,0,20,15,10,0,0,0,0,0,0,0
TX000170,CUST0102,2025-01-18 02:01:00,72.3,Groceries,CA,Grocery shopping trip,0,21,16,10,0,0,0,0,0,0,0
TX000171,CUST0141,2025-01-18 03:17:00,95.0,Groceries,CA,Grocery shopping trip,0,21,15,10,0,0,0,0,0,0,0
TX000172,CUST0165,2025-01-18 04:58:00,60.1,Gas Station,CA,Gas station fill-up,0,19,9,10,0,0,0,0,0,0,0
TX000173,CUST0102,2025-01-18 05:26:00,30.0,Restaurants,CA,Restaurant dinner with friends,0,30,16,10,0,0,0,0,0,0,0
TX000174,CUST0098,2025-01-18 06:32:00,550.0,Utilities,CA,Utility bill payment,0,20,15,10,0,0,0,1,0,0,0
TX000175,CUST0130,2025-01-18 07:29:00,11.5,Restaurants,CA,Coffee shop purchase,0,20,11,10,0,0,0,0,0,0,0
TX000176,CUST0075,2025-01-18 08:01:00,80.0,Groceries,CA,Grocery shopping trip,0,21,15,10,0,0,0,0,0,0,0
TX000177,CUST0152,2025-01-18 09:26:00,35.0,Donations,CA,Donation to charity,0,19,15,10,0,0,0,0,0,0,0
TX000178,CUST0122,2025-01-18 10:07:00,1500.0,Cryptocurrency Exchange,GB,Large amount digital currency,1,29,17,10,0,0,1,0,0,0,1
TX000179,CUST0070,2025-01-18 11:25:00,10.0,Restaurants,CA,Coffee shop purchase,0,20,9,10,0,0,0,0,0,0,0
TX000180,CUST0116,2025-01-19 12:56:00,75.0,Groceries,CA,Grocery shopping trip,0,21,16,10,0,0,0,0,0,0,0
TX000181,CUST0144,2025-01-19 13:32:00,48.0,Subscriptions,CA,Monthly streaming subscription,0,30,13,10,0,0,0,1,0,0,1
TX000182,CUST0064,2025-01-19 14:51:00,45.0,Gas Station,CA,Gas station fill-up,0,19,18,10,0,0,0,0,0,0,0
TX000183,CUST0039,2025-01-19 15:24:00,29.99,Pharmacy,CA,Pharmacy prescription pickup,0,28,13,10,0,0,0,0,0,0,0
TX000184,CUST0159,2025-01-19 16:09:00,750.5,Travel,BR,Unusual flight booking,1,22,24,10,0,0,0,0,0,0,0
TX000185,CUST0135,2025-01-19 17:43:00,12.0,Entertainment,CA,Movie ticket purchase,0,21,12,10,0,0,0,0,0,0,0
TX000186,CUST0200,2025-01-19 18:50:00,110.0,Online Retail,CA,Online book order,0,17,10,10,0,0,0,0,0,0,0
TX000187,CUST0137,2025-01-19 19:42:00,18.0,Restaurants,CA,Coffee shop purchase,0,20,20,10,0,0,0,0,0,0,0
TX000188,CUST0103,2025-01-19 20:30:00,70.0,Groceries,CA,Grocery shopping trip,0,21,14,10,0,0,0,0,0,0,0
TX000189,CUST0065,2025-01-19 21:02:00,25.0,Transport,CA,Taxi ride fare,0,14,15,10,0,0,0,0,0,0,0
TX000190,CUST0132,2025-01-20 22:58:00,1200.0,Electronics,CA,Large home appliance,0,20,16,10,0,0,0,0,0,0,0
TX000191,CUST0016,2025-01-20 23:05:00,60.0,Groceries,CA,Grocery shopping trip,0,21,7,10,0,0,0,0,0,0,0
TX000192,CUST0053,2025-01-20 00:00:00,49.0,Healthcare,CA,Doctor's visit co-pay,0,21,22,10,0,0,0,0,0,0,0
TX000193,CUST0100,2025-01-20 01:24:00,25.0,Restaurants,CA,Fast food meal,0,14,10,10,0,0,0,0,0,0,0
TX000194,CUST0134,2025-01-20 02:24:00,1899.99,Electronics,US,Premium gaming console,1,22,11,10,0,0,0,0,0,0,0
TX000195,CUST0129,2025-01-20 03:07:00,13.0,Restaurants,CA,Coffee shop purchase,0,20,19,10,0,0,0,0,0,0,0
TX000196,CUST0177,2025-01-20 04:15:00,120.0,Apparel,CA,Apparel store purchase,0,22,18,10,0,0,0,0,0,0,0
TX000197,CUST0133,2025-01-20 05:01:00,35.0,Restaurants,CA,Restaurant dinner with friends,0,30,17,10,0,0,0,0,0,0,0
TX000198,CUST0192,2025-01-20 06:05:00,78.0,Groceries,CA,Grocery shopping trip,0,21,16,10,0,0,0,0,0,0,0
TX000199,CUST0038,2025-01-20 07:06:00,450.0,Home Improvement,CA,Hardware store supplies,0,23,10,10,0,0,0,0,0,0,0
TX000200,CUST0082,2025-01-21 08:29:00,10.0,Transport,CA,Parking fee payment,0,19,13,10,0,0,0,0,0,0,0
TX000201,CUST0063,2025-01-21 09:40:00,42.0,Subscriptions,CA,Monthly streaming subscription,0,30,9,10,0,0,0,1,0,0,1
TX000202,CUST0175,2025-01-21 10:04:00,62.5,Gas Station,CA,Gas station fill-up,0,19,16,10,0,0,0,0,0,0,0
TX000203,CUST0189,2025-01-21 11:13:00,200.0,Services,CA,Service fee,1,11,12,10,0,0,0,0,0,0,0
TX000204,CUST0032,2025-01-21 12:45:00,55.0,Groceries,CA,Grocery shopping trip,0,21,20,10,0,0,0,0,0,0,0
TX000205,CUST0109,2025-01-21 13:24:00,11.75,Restaurants,CA,Coffee shop purchase,0,20,11,10,0,0,0,0,0,0,0
TX000206,CUST0080,2025-01-21 14:25:00,85.0,Groceries,CA,Grocery shopping trip,0,21,13,10,0,0,0,0,0,0,0
TX000207,CUST0032,2025-01-21 15:40:00,46.0,Subscriptions,CA,Mobile phone bill,0,17,20,9,0,0,0,1,0,0,0
TX000208,CUST0046,2025-01-21 16:37:00,20.0,Restaurants,CA,Fast food meal,0,14,18,10,0,0,0,0,0,0,0
TX000209,CUST0062,2025-01-21 17:34:00,300.0,Travel,US,International online purchase,0,29,16,6,0,0,0,0,0,0,0
TX000210,CUST0024,2025-01-22 18:43:00,7.5,Restaurants,CA,Coffee shop purchase,0,20,15,10,0,0,0,0,0,0,0
TX000211,CUST0170,2025-01-22 19:00:00,50.0,Gas Station,CA,Gas station fill-up,0,19,16,10,0,0,0,0,0,0,0
TX000212,CUST0053,2025-01-22 20:24:00,68.0,Groceries,CA,Grocery shopping trip,0,21,22,10,0,0,0,0,0,0,0
TX000213,CUST0150,2025-01-22 21:54:00,14.0,Transport,CA,Bus ticket fare,0,15,16,10,0,0,0,0,0,0,0
TX000214,CUST0049,2025-01-22 22:53:00,950.0,International Transfers,NG,Urgent international wire transfer,1,34,17,10,1,0,0,0,0,1,0
TX000215,CUST0100,2025-01-22 23:24:00,100.0,Online Retail,CA,Online book order,0,17,10,10,0,0,0,0,0,0,0
TX000216,CUST0012,2025-01-22 00:02:00,40.0,Healthcare,CA,Doctor's visit co-pay,0,21,15,10,0,0,0,0,0,0,0
TX000217,CUST0037,2025-01-22 01:07:00,25.0,Entertainment,CA,Kids toy store purchase,0,23,16,10,0,0,0,0,0,0,0
TX000218,CUST0002,2025-01-22 02:39:00,3500.0,Cryptocurrency Exchange,AU,Untraceable cryptocurrency exchange,1,35,9,10,0,0,1,0,0,0,1
TX000219,CUST0170,2025-01-22 03:36:00,15.0,Restaurants,CA,Coffee shop purchase,0,20,16,10,0,0,0,0,0,0,0
TX000220,CUST0108,2025-01-23 04:27:00,32.5,Restaurants,CA,Restaurant dinner with friends,0,30,16,10,0,0,0,0,0,0,0
TX000221,CUST0147,2025-01-23 05:13:00,120.0,Apparel,CA,Apparel store purchase,0,22,7,10,0,0,0,0,0,0,0
TX000222,CUST0015,2025-01-23 06:54:00,42.0,Pharmacy,CA,Pharmacy prescription pickup,0,28,6,10,0,0,0,0,0,0,0
TX000223,CUST0159,2025-01-23 07:51:00,650.0,Luxury Goods,US,Luxury watch online purchase,1,28,24,10,0,0,0,0,0,0,0
TX000224,CUST0180,2025-01-23 08:57:00,58.0,Gas Station,CA,Gas station fill-up,0,19,11,10,0,0,0,0,0,0,0
TX000225,CUST0051,2025-01-23 09:23:00,70.0,Groceries,CA,Grocery shopping trip,0,21,12,10,0,0,0,0,0,0,0
TX000226,CUST0039,2025-01-23 10:19:00,18.0,Restaurants,CA,Fast food meal,0,14,13,10,0,0,0,0,0,0,0
TX000227,CUST0118,2025-01-23 11:25:00,175.5,Data Services,MX,Anonymous VPN service payment,1,29,18,10,0,0,0,1,0,0,1
TX000200,CUST0053,2025-01-21 08:55:00,13.91,Restaurants,AU,quick fast food meal for one person,0,35,22,10,0,0,0,0,0,0,0
TX000201,CUST0053,2025-01-21 09:56:00,35.13,Home Goods,AU,bathroom essentials like towels and soap,0,40,22,10,0,0,0,0,0,0,0
TX000202,CUST0159,2025-01-21 10:22:00,68.32,Books,AU,children's storybook for bedtime stories,0,40,24,10,0,0,0,0,0,0,0
TX000203,CUST0191,2025-01-21 11:17:00,10.99,Restaurants,AU,takeaway food delivery for movie night,0,38,19,10,0,0,0,0,0,0,0
TX000204,CUST0191,2025-01-21 12:44:00,3.75,Gas Station,AU,petrol fill-up and snack purchase,0,33,19,10,0,0,0,0,0,0,0
TX000205,CUST0110,2025-01-21 13:02:00,28.32,Online Retail,AU,general web shopping for household items,0,40,13,10,0,0,0,0,0,0,0
TX000206,CUST0030,2025-01-21 14:24:00,22.86,Pharmacy,AU,vitamins and health supplements purchase,0,40,12,10,0,0,0,0,0,0,0
TX000207,CUST0096,2025-01-21 15:47:00,54.72,Home Goods,AU,home decor item to refresh living space,0,39,13,10,0,0,0,0,0,0,0
TX000208,CUST0066,2025-01-21 16:12:00,14.15,Automotive,AU,vehicle wash service for clean car,0,34,18,10,0,0,0,0,0,0,0
TX000209,CUST0004,2025-01-21 17:11:00,45.89,Electronics,AU,new smartphone accessory from tech store,1,40,15,10,0,0,0,0,0,0,0
TX000210,CUST0162,2025-01-22 18:07:00,42.9,Healthcare,AU,pharmacy prescription refill for ongoing medication,0,51,11,8,0,0,0,0,0,0,0
TX000211,CUST0037,2025-01-22 19:06:00,28.53,Books,AU,e-reader content download for travel,0,36,16,10,0,0,0,0,0,0,1
TX000212,CUST0174,2025-01-22 20:58:00,5.48,Entertainment,AU,streaming service subscription for shows,0,40,11,10,0,0,0,1,0,0,1
TX000213,CUST0111,2025-01-22 21:04:00,41.25,Sports,AU,athletic clothing for running session,0,37,10,10,0,0,0,0,0,0,0
TX000214,CUST0023,2025-01-22 22:22:00,102.04,Automotive,AU,minor car repair and parts replacement,0,38,19,10,0,0,0,0,0,0,0
TX000215,CUST0183,2025-01-22 23:52:00,7.99,Entertainment,AU,video game download for weekend fun,0,35,15,10,0,0,0,0,0,0,1
TX000216,CUST0194,2025-01-22 00:57:00,13.91,Gas Station,AU,road trip refreshments and fuel,0,31,14,10,0,0,0,0,0,0,0
TX000217,CUST0012,2025-01-22 01:41:00,40.23,Fashion,AU,accessories store items like a new watch,0,40,15,10,0,0,0,0,0,0,0
TX000218,CUST0069,2025-01-22 02:51:00,60.19,Home Goods,AU,kitchenware upgrade for cooking needs,0,37,9,10,0,0,0,0,0,0,0
TX000219,CUST0168,2025-01-22 03:55:00,110.02,Services,AU,monthly gym membership for fitness training,0,43,17,9,0,0,0,1,0,0,0
TX000220,CUST0119,2025-01-23 04:55:00,9.99,Books,AU,magazine subscription for hobby interests,0,41,14,9,0,0,0,1,0,0,0
TX000221,CUST0003,2025-01-23 05:22:00,25.07,Groceries,AU,food and drink items from local store,0,37,10,10,0,0,0,0,0,0,0
TX000222,CUST0008,2025-01-23 06:47:00,11.23,Restaurants,AU,takeaway food delivery for movie night,0,38,14,10,0,0,0,0,0,0,0
TX000223,CUST0190,2025-01-23 07:55:00,6.81,Entertainment,AU,streaming service subscription for shows,0,40,12,10,0,0,0,1,0,0,1
TX000224,CUST0091,2025-01-23 08:03:00,12.39,Pharmacy,AU,medication for cold and flu symptoms,0,36,14,10,0,0,0,0,0,0,0
TX000225,CUST0180,2025-01-23 09:08:00,3.99,Restaurants,AU,quick fast food meal for one person,0,35,11,10,0,0,0,0,0,0,0
TX000226,CUST0071,2025-01-23 10:54:00,12.32,Utilities,AU,phone bill auto-pay for mobile plan,0,35,17,10,0,0,0,1,0,0,0
TX000227,CUST0193,2025-01-23 11:13:00,21.65,Groceries,AU,daily convenience store purchase for quick snacks,0,49,12,10,0,0,0,0,0,0,0
TX000228,CUST0173,2025-01-23 12:10:00,139.54,Travel,AU,holiday hotel stay for a weekend getaway,0,40,9,10,0,0,0,0,0,0,0
TX000229,CUST0193,2025-01-23 13:07:00,11.45,Gas Station,AU,petrol fill-up and snack purchase,0,33,12,10,0,0,0,0,0,0,0
TX000230,CUST0193,2025-01-24 14:14:00,34.61,Pharmacy,AU,first aid kit items for emergencies,0,35,12,10,0,0,0,0,0,0,0
TX000231,CUST0004,2025-01-24 15:07:00,21.0,Restaurants,AU,cafe lunch order for a quick bite,0,33,15,10,0,0,0,0,0,0,0
TX000232,CUST0191,2025-01-24 16:15:00,31.62,Groceries,AU,weekly supermarket shop for household essentials,0,48,19,10,0,0,0,0,0,0,0
TX000233,CUST0120,2025-01-24 17:46:00,39.99,Software,AU,productivity app purchase for work efficiency,0,45,13,10,0,0,0,0,0,0,1
TX000234,CUST0115,2025-01-24 18:50:00,8.08,Entertainment,AU,movie tickets purchase for new release,0,38,15,10,0,0,0,0,0,0,0
TX000235,CUST0137,2025-01-24 19:28:00,42.3,Automotive,AU,car fuel top-up at local gas station,0,36,20,10,0,0,0,0,0,0,0
TX000236,CUST0092,2025-01-24 20:20:00,12.7,Travel,AU,local bus ticket for daily commute,0,34,11,10,0,0,0,0,0,0,0
TX000237,CUST0126,2025-01-24 21:52:00,89.24,Healthcare,AU,doctor's consultation fee for annual check-up,0,45,18,10,0,0,0,0,0,0,0
TX000238,CUST0031,2025-01-24 22:36:00,16.5,Travel,AU,train fare payment for intercity trip,0,37,12,10,1,0,0,0,0,0,0
TX000239,CUST0014,2025-01-24 23:27:00,9.99,Software,AU,game software key for new release,0,33,15,10,0,0,0,0,0,0,1
TX000240,CUST0148,2025-01-25 00:03:00,100.86,Fashion,AU,new casual clothing for everyday wear,0,37,13,10,0,0,0,0,0,0,0
TX000241,CUST0144,2025-01-25 01:40:00,450.41,Travel,US,luxury resort booking fraud for extended stay,0,45,13,10,0,0,0,0,0,0,0
TX000242,CUST0120,2025-01-25 02:32:00,32.74,Groceries,AU,food and drink items from local store,0,37,13,10,0,0,0,0,0,0,0
TX000243,CUST0073,2025-01-25 03:43:00,3.79,Gas Station,AU,car wash token for a quick clean,0,32,15,8,0,0,0,0,0,0,0
TX000244,CUST0163,2025-01-25 04:29:00,19.99,Books,AU,novel from bookstore for leisure reading,0,40,10,10,0,0,0,0,0,0,0
TX000245,CUST0135,2025-01-25 05:49:00,6.81,Entertainment,AU,streaming service subscription for shows,0,40,12,10,0,0,0,1,0,0,1
TX000246,CUST0152,2025-01-25 06:02:00,12.44,Travel,AU,local bus ticket for daily commute,0,34,15,10,0,0,0,0,0,0,0
TX000247,CUST0133,2025-01-25 07:22:00,25.0,Donations,AU,local charity contribution for good cause,0,41,17,10,0,0,0,0,0,0,0
TX000248,CUST0163,2025-01-25 08:03:00,4.99,Books,AU,e-reader content download for travel,0,36,10,10,0,0,0,0,0,0,1
TX000249,CUST0128,2025-01-25 09:39:00,18.06,Groceries,AU,daily convenience store purchase for quick snacks,0,49,23,10,0,0,0,0,0,0,0
TX000250,CUST0089,2025-01-26 10:37:00,76.53,Services,AU,haircut and styling fee at salon,0,32,18,10,0,0,0,0,0,0,0
TX000251,CUST0108,2025-01-26 11:08:00,16.03,Groceries,AU,daily convenience store purchase for quick snacks,0,49,16,10,0,0,0,0,0,0,0
TX000252,CUST0063,2025-01-26 12:22:00,3.55,Gas Station,AU,car wash token for a quick clean,0,32,9,8,0,0,0,0,0,0,0
TX000253,CUST0156,2025-01-26 13:38:00,11.23,Restaurants,AU,cafe lunch order for a quick bite,0,33,13,10,0,0,0,0,0,0,0
TX000254,CUST0118,2025-01-26 14:41:00,6.09,Entertainment,AU,streaming service subscription for shows,0,40,18,10,0,0,0,1,0,0,1
TX000255,CUST0074,2025-01-26 15:36:00,12.0,Utilities,AU,phone bill auto-pay for mobile plan,0,35,11,10,1,0,0,1,0,0,0
TX000256,CUST0045,2025-01-26 16:58:00,1399.78,Electronics,US,urgent premium device buy overseas without approval,1,51,18,10,0,0,0,0,0,0,0
TX000257,CUST0024,2025-01-26 17:19:00,89.26,Education,AU,school supplies purchase for children,0,37,15,9,0,0,0,0,0,0,0
TX000258,CUST0186,2025-01-26 18:29:00,19.5,Sports,AU,gym entry fee for daily exercise,0,32,11,9,0,0,0,0,0,0,0
TX000259,CUST0097,2025-01-26 19:43:00,3.4,Pharmacy,AU,medication for cold and flu symptoms,0,36,8,10,0,0,0,0,0,0,0
TX000260,CUST0033,2025-01-27 20:48:00,149.26,Fashion,AU,shoe shop purchase for running shoes,0,36,12,10,0,0,0,0,0,0,0
TX000261,CUST0159,2025-01-27 21:18:00,12.8,Utilities,AU,water usage charge for household consumption,0,44,24,10,0,0,0,0,0,0,0
TX000262,CUST0149,2025-01-27 22:58:00,65.73,Automotive,AU,car fuel top-up at local gas station,0,36,17,10,0,0,0,0,0,0,0
TX000263,CUST0117,2025-01-27 23:55:00,1655.97,Fashion,GB,luxury brand items fraud from exclusive boutique,1,48,12,10,0,0,0,0,0,0,0
TX000264,CUST0157,2025-01-27 00:42:00,10.99,Restaurants,AU,takeaway food delivery for movie night,0,38,12,10,0,0,0,0,0,0,0
TX000265,CUST0006,2025-01-27 01:25:00,3.99,Gas Station,AU,car wash token for a quick clean,0,32,14,8,0,0,0,0,0,0,0
TX000266,CUST0195,2025-01-27 02:45:00,12.44,Travel,AU,local bus ticket for daily commute,0,34,11,10,0,0,0,0,0,0,0
TX000267,CUST0190,2025-01-27 03:45:00,18.23,Education,AU,school supplies purchase for children,0,37,12,9,0,0,0,0,0,0,0
TX000268,CUST0152,2025-01-27 04:50:00,16.99,Online Retail,AU,amazon book purchase for upcoming vacation,0,42,15,10,0,0,0,0,0,0,0
TX000269,CUST0092,2025-01-27 05:16:00,29.99,Software,AU,productivity app purchase for work efficiency,0,45,11,10,0,0,0,0,0,0,1
TX000270,CUST0163,2025-01-28 06:22:00,55.43,Healthcare,AU,medical supplies order for home use,0,35,10,10,0,0,0,0,0,0,0
TX000271,CUST0014,2025-01-28 07:40:00,44.57,Online Retail,AU,gadget e-commerce buy for tech upgrade,0,38,15,10,0,0,0,0,0,0,0
TX000272,CUST0193,2025-01-28 08:07:00,3.86,Pharmacy,AU,medication for cold and flu symptoms,0,36,12,10,0,0,0,0,0,0,0
TX000273,CUST0046,2025-01-28 09:09:00,7.08,Books,AU,children's storybook for bedtime stories,0,40,18,10,0,0,0,0,0,0,0
TX000274,CUST0158,2025-01-28 10:03:00,1876.54,Travel,MX,unexplained international travel booking to exotic destination,1,62,19,10,0,0,0,0,0,0,0
TX000275,CUST0113,2025-01-28 11:07:00,12.0,Utilities,AU,phone bill auto-pay for mobile plan,0,35,8,10,1,0,0,1,0,0,0
TX000276,CUST0178,2025-01-28 12:07:00,139.73,Fashion,AU,new casual clothing for everyday wear,0,37,13,10,0,0,0,0,0,0,0
TX000277,CUST0200,2025-01-28 13:09:00,1.76,Automotive,AU,parking garage fee for city visit,0,33,10,8,0,0,0,0,0,0,0
TX000278,CUST0089,2025-01-28 14:09:00,6.99,Entertainment,AU,video game download for weekend fun,0,35,18,10,0,0,0,0,0,0,1
TX000279,CUST0071,2025-01-28 15:03:00,25.0,Donations,AU,animal welfare support for shelter pets,0,39,17,10,0,0,0,0,0,0,0
TX000280,CUST0054,2025-01-29 16:39:00,25.56,Groceries,AU,weekly supermarket shop for household essentials,0,48,17,10,0,0,0,0,0,0,0
TX000281,CUST0061,2025-01-29 17:20:00,29.83,Home Goods,AU,garden tools purchase for outdoor work,0,38,16,10,0,0,0,0,0,0,0
TX000282,CUST0091,2025-01-29 18:30:00,12.7,Travel,AU,local bus ticket for daily commute,0,34,14,10,0,0,0,0,0,0,0
TX000283,CUST0162,2025-01-29 19:21:00,19.99,Books,AU,novel from bookstore for leisure reading,0,40,11,10,0,0,0,0,0,0,0
TX000284,CUST0049,2025-01-29 20:09:00,12.0,Utilities,AU,phone bill auto-pay for mobile plan,0,35,17,10,1,0,0,1,0,0,0
TX000285,CUST0156,2025-01-29 21:28:00,19.99,Online Retail,AU,amazon book purchase for upcoming vacation,0,42,13,10,0,0,0,0,0,0,0
TX000286,CUST0038,2025-01-29 22:53:00,7.08,Books,AU,children's storybook for bedtime stories,0,40,10,10,0,0,0,0,0,0,0
TX000287,CUST0078,2025-01-29 23:56:00,76.53,Services,AU,haircut and styling fee at salon,0,32,17,10,0,0,0,0,0,0,0
TX000288,CUST0113,2025-01-29 00:12:00,16.03,Groceries,AU,daily convenience store purchase for quick snacks,0,49,8,10,0,0,0,0,0,0,0
TX000289,CUST0034,2025-01-29 01:25:00,12.39,Pharmacy,AU,medication for cold and flu symptoms,0,36,12,10,0,0,0,0,0,0,0
TX000290,CUST0154,2025-01-30 02:22:00,13.91,Restaurants,AU,quick fast food meal for one person,0,35,8,10,0,0,0,0,0,0,0
TX000291,CUST0182,2025-01-30 03:07:00,3.75,Gas Station,AU,petrol fill-up and snack purchase,0,33,11,10,0,0,0,0,0,0,0
TX000292,CUST0161,2025-01-30 04:22:00,25.07,Groceries,AU,food and drink items from local store,0,37,14,10,0,0,0,0,0,0,0
TX000293,CUST0124,2025-01-30 05:59:00,35.13,Home Goods,AU,bathroom essentials like towels and soap,0,40,13,10,0,0,0,0,0,0,0
TX000294,CUST0099,2025-01-30 06:18:00,110.02,Services,AU,monthly gym membership for fitness training,0,43,9,9,0,0,0,1,0,0,0
TX000295,CUST0051,2025-01-30 07:33:00,9.99,Books,AU,magazine subscription for hobby interests,0,41,12,9,0,0,0,1,0,0,0
TX000296,CUST0009,2025-01-30 08:23:00,42.9,Healthcare,AU,pharmacy prescription refill for ongoing medication,0,51,17,10,0,0,0,0,0,0,0
TX000297,CUST0067,2025-01-30 09:09:00,14.15,Automotive,AU,vehicle wash service for clean car,0,34,16,10,0,0,0,0,0,0,0
TX000298,CUST0069,2025-01-30 10:55:00,68.32,Books,AU,children's storybook for bedtime stories,0,40,9,10,0,0,0,0,0,0,0
TX000299,CUST0198,2025-01-30 11:15:00,54.72,Home Goods,AU,home decor item to refresh living space,0,39,10,10,0,0,0,0,0,0,0
TX000300,CUST0071,2025-01-31 12:52:00,10.99,Restaurants,AU,takeaway food delivery for movie night,0,38,17,10,0,0,0,0,0,0,0
TX000301,CUST0176,2025-01-31 13:29:00,5.48,Entertainment,AU,streaming service subscription for shows,0,40,15,10,0,0,0,1,0,0,1
TX000302,CUST0177,2025-01-31 14:59:00,28.32,Online Retail,AU,general web shopping for household items,0,40,18,10,0,0,0,0,0,0,0
TX000303,CUST0149,2025-01-31 15:37:00,22.86,Pharmacy,AU,vitamins and health supplements purchase,0,40,17,10,0,0,0,0,0,0,0
TX000304,CUST0157,2025-01-31 16:47:00,76.54,Restaurants,AU,cafe lunch order for a quick bite,1,33,12,10,0,0,0,0,0,0,0
TX000305,CUST0054,2025-01-31 17:31:00,139.54,Travel,AU,holiday hotel stay for a weekend getaway,0,40,17,10,0,0,0,0,0,0,0
TX000306,CUST0065,2025-01-31 18:23:00,12.32,Utilities,AU,phone bill auto-pay for mobile plan,0,35,15,10,1,0,0,1,0,0,0
TX000307,CUST0079,2025-01-31 19:27:00,357.29,Software,US,unlicensed crypto software key for mining,1,41,12,8,0,0,1,0,0,0,1
TX000308,CUST0162,2025-01-31 20:26:00,3.99,Restaurants,AU,quick fast food meal for one person,0,35,11,10,0,0,0,0,0,0,0
TX000309,CUST0041,2025-01-31 21:24:00,34.61,Pharmacy,AU,first aid kit items for emergencies,0,35,6,10,0,0,0,0,0,0,0
TX000310,CUST0123,2025-02-01 22:31:00,21.65,Groceries,AU,daily convenience store purchase for quick snacks,0,49,18,10,0,0,0,0,0,0,0
TX000311,CUST0017,2025-02-01 23:30:00,21.0,Restaurants,AU,cafe lunch order for a quick bite,0,33,20,10,0,0,0,0,0,0,0
TX000312,CUST0034,2025-02-01 00:41:00,11.45,Gas Station,AU,petrol fill-up and snack purchase,0,33,12,10,0,0,0,0,0,0,0
TX000313,CUST0126,2025-02-01 01:11:00,39.99,Software,AU,productivity app purchase for work efficiency,0,45,18,10,0,0,0,0,0,0,1
TX000314,CUST0144,2025-02-01 02:00:00,31.62,Groceries,AU,weekly supermarket shop for household essentials,0,48,13,10,0,0,0,0,0,0,0
TX000315,CUST0122,2025-02-01 03:14:00,8.08,Entertainment,AU,movie tickets purchase for new release,0,38,17,10,0,0,0,0,0,0,0
TX000316,CUST0024,2025-02-01 04:51:00,42.3,Automotive,AU,car fuel top-up at local gas station,0,36,15,10,0,0,0,0,0,0,0
TX000317,CUST0174,2025-02-01 05:00:00,89.24,Healthcare,AU,doctor's consultation fee for annual check-up,0,45,11,10,0,0,0,0,0,0,0
TX000318,CUST0080,2025-02-01 06:07:00,16.5,Travel,AU,train fare payment for intercity trip,0,37,13,10,1,0,0,0,0,0,0
TX000319,CUST0115,2025-02-01 07:22:00,9.99,Software,AU,game software key for new release,0,33,15,10,0,0,0,0,0,0,1
TX000320,CUST0038,2025-02-02 08:49:00,260.03,Online Retail,DE,suspicious foreign online item from new vendor,1,46,10,10,0,0,0,0,0,0,0
TX000321,CUST0196,2025-02-02 09:04:00,1269.87,Education,US,fake certification cost from an unaccredited institution,1,56,15,10,0,0,0,0,0,0,0
TX000322,CUST0067,2025-02-02 10:22:00,100.86,Fashion,AU,new casual clothing for everyday wear,0,37,16,10,0,0,0,0,0,0,0
TX000323,CUST0067,2025-02-02 11:15:00,11.23,Restaurants,AU,cafe lunch order for a quick bite,0,33,16,10,0,0,0,0,0,0,0
TX000324,CUST0034,2025-02-02 12:51:00,6.81,Entertainment,AU,streaming service subscription for shows,0,40,12,10,0,0,0,1,0,0,1
TX000325,CUST0037,2025-02-02 13:57:00,19.5,Sports,AU,gym entry fee for daily exercise,0,32,16,9,0,0,0,0,0,0,0
TX000326,CUST0182,2025-02-02 14:31:00,3.4,Pharmacy,AU,medication for cold and flu symptoms,0,36,11,10,0,0,0,0,0,0,0
TX000327,CUST0151,2025-02-02 15:38:00,149.26,Fashion,AU,shoe shop purchase for running shoes,0,36,8,10,0,0,0,0,0,0,0
TX000328,CUST0021,2025-02-02 16:17:00,12.8,Utilities,AU,water usage charge for household consumption,0,44,18,10,0,0,0,0,0,0,0
TX000329,CUST0111,2025-02-02 17:26:00,65.73,Automotive,AU,car fuel top-up at local gas station,0,36,10,10,0,0,0,0,0,0,0
TX000330,CUST0022,2025-02-03 18:16:00,478.11,Healthcare,CN,expensive medical equipment purchase for unknown clinic,1,55,12,10,0,0,0,0,0,0,0
TX000331,CUST0051,2025-02-03 19:27:00,89.26,Education,AU,school supplies purchase for children,0,37,12,9,0,0,0,0,0,0,0
TX000332,CUST0054,2025-02-03 20:14:00,19.99,Online Retail,AU,amazon book purchase for upcoming vacation,0,42,17,10,0,0,0,0,0,0,0
TX000333,CUST0108,2025-02-03 21:35:00,3.86,Pharmacy,AU,medication for cold and flu symptoms,0,36,16,10,0,0,0,0,0,0,0
TX000334,CUST0050,2025-02-03 22:06:00,55.43,Healthcare,AU,medical supplies order for home use,0,35,16,10,0,0,0,0,0,0,0
TX000335,CUST0005,2025-02-03 23:53:00,3456.99,Home Goods,DE,luxury home renovation items bought illicitly,1,45,13,10,0,0,0,0,0,0,0
TX000336,CUST0179,2025-02-03 00:03:00,44.57,Online Retail,AU,gadget e-commerce buy for tech upgrade,0,38,20,10,0,0,0,0,0,0,0
